,convergence_episode,convergence_episode,convergence_timestep,convergence_timestep,episodes_logged,episodes_logged,eval_mean_length,eval_mean_length,eval_mean_reward,eval_mean_reward,eval_mean_violations,eval_mean_violations,eval_std_reward,eval_std_reward,eval_success_rate,eval_success_rate,final_reward_mean_10,final_reward_mean_10,mean_length,mean_length,mean_reward,mean_reward,mean_violations,mean_violations,success_rate,success_rate
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
env_id,,,,,,,,,,,,,,,,,,,,,,,,,,
MiniGrid-LavaGapS5-v0,10417.6,10773.272590072154,47790.6,26257.96369294466,37810.4,11572.364075676154,10.78,10.353115473131746,0.8979800000000001,0.10435826272988649,0.0,0.0,0.08654494136236704,0.18119911397611901,0.95,0.11180339887498947,0.63294,0.273069465521138,8.614893501416379,2.808640172398366,0.4522980435422427,0.22104877976935514,0.2132179379029593,0.1582161978421831,0.768294025303326,0.17983914692272104
MiniGrid-LavaGapS6-v0,6903.0,1141.2703448350876,184549.0,24793.9921755251,10532.6,7301.641479831778,60.260000000000005,33.8023926667921,0.465125,0.30542543650721865,0.12000000000000002,0.08366600265340757,0.3418541893994677,0.20520655296107393,0.49000000000000005,0.32287768581925885,0.35012499999999996,0.21737083089734008,41.068169357154524,26.89597828882931,0.11143178636746409,0.22747254298908193,0.3634630200415885,0.04720773030032066,0.3963975080716032,0.23224271105377253
MiniGrid-LavaGapS7-v0,,,,,2320.2,103.84459542990186,178.45,8.157435258707235,0.0,0.0,0.09,0.041833001326703784,0.0,0.0,0.0,0.0,-0.10722448979591839,0.08950787666693218,129.92755086228235,5.746645937890342,-0.1718272271149182,0.02664553246757764,0.3177111039059476,0.012184676037891206,0.06819668287377409,0.03548141856931557
