,convergence_episode,convergence_episode,convergence_timestep,convergence_timestep,episodes_logged,episodes_logged,eval_mean_length,eval_mean_length,eval_mean_reward,eval_mean_reward,eval_mean_violations,eval_mean_violations,eval_std_reward,eval_std_reward,eval_success_rate,eval_success_rate,final_reward_mean_10,final_reward_mean_10,mean_length,mean_length,mean_reward,mean_reward,mean_violations,mean_violations,success_rate,success_rate
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
env_id,,,,,,,,,,,,,,,,,,,,,,,,,,
MiniGrid-LavaCrossingS11N5-v0,,,,,5421.2,3419.968961847461,392.33000000000004,129.25598922293696,0.0,0.0,0.19,0.2678619047195775,0.0,0.0,0.0,0.0,0.0,0.0,75.23663020546387,41.468798644579955,0.005311390895576809,0.008523119568380795,0.928779832983143,0.04966604954741843,0.00686360788869287,0.011121224352663486
MiniGrid-LavaCrossingS9N1-v0,2683.5,1826.4568158048523,221828.0,29610.803568967865,2553.8,1528.6757995075345,274.19,66.77346404074001,0.1145,0.20401613876491045,0.04,0.0894427190999916,0.17869879429084362,0.19658768283849873,0.12,0.21389249636207439,0.38522222222222224,0.34317122431452624,148.60576531859815,67.78527426670608,0.14388324753155973,0.10314822857154447,0.5286471410651736,0.22108825971381912,0.19338412806583355,0.12934195042634405
MiniGrid-LavaCrossingS9N3-v0,,,,,5391.8,4106.245024350105,314.31,21.66749870197295,0.0,0.0,0.03,0.0670820393249937,0.0,0.0,0.0,0.0,0.01194444444444444,0.02670858973124748,85.71817353720519,53.82687590927587,0.006189645422039256,0.007896331517881905,0.8597482203310793,0.11990195782260273,0.0098454677201499,0.012667943261215038
